user,item,weekday,isweekend,cost,weather,country,city,timeofday
402,13,5,1,0,1,51,813,2
110,17,4,1,0,0,0,1039,4
247,229,5,1,0,0,19,0,3
344,631,2,0,0,0,0,0,4
195,13,0,0,0,0,8,0,2
272,79,5,1,0,3,6,0,4
363,86,5,1,0,5,0,0,3
247,288,3,0,0,1,19,0,5
241,4,1,0,0,1,16,713,5
188,162,6,1,0,0,42,2,1
326,404,2,0,0,3,4,134,3
88,459,3,0,0,0,4,135,1
287,262,0,0,0,0,3,541,3
459,135,5,1,0,3,6,401,6
6,14,6,1,0,2,6,400,4
313,13,6,1,0,0,0,1003,2
83,226,6,1,0,5,4,128,5
169,8,0,0,0,1,19,333,4
179,678,3,0,0,0,1,374,1
398,22,1,0,0,1,4,133,1
323,53,4,0,0,0,1,0,3
20,40,0,0,0,1,8,799,4
38,14,3,0,0,1,1,379,4
94,9,3,0,0,1,0,1007,5
206,287,0,0,0,5,0,0,4
339,42,3,0,0,1,0,1022,1
454,22,3,0,0,0,27,570,4
323,22,4,1,0,5,1,379,4
22,206,2,0,0,2,5,0,4
507,18,4,0,0,0,0,0,3
412,717,0,0,0,4,0,0,2
9,11,6,1,0,4,6,401,3
286,106,6,1,0,1,1,0,6
135,69,1,0,0,1,6,0,3
195,583,0,0,1,0,8,0,5
410,22,1,0,0,1,0,0,5
225,13,6,1,0,0,18,0,6
162,22,2,0,0,1,1,369,2
72,14,0,0,0,5,26,0,3
168,4,6,1,0,1,8,799,0
437,23,3,0,0,3,0,1031,0
337,126,5,1,0,0,21,0,2
138,287,0,0,0,1,17,0,2
72,465,3,0,0,6,26,0,2
186,371,6,1,0,1,0,0,6
219,4,6,1,0,2,1,369,3
316,412,0,0,0,0,0,0,1
160,429,0,0,0,1,0,0,0
209,13,0,0,0,1,8,799,2
368,14,5,1,0,2,17,784,3
88,13,0,0,0,2,4,135,1
176,14,6,1,0,0,1,373,4
70,126,5,1,0,0,0,1028,4
160,13,3,0,0,1,0,0,4
36,370,2,0,0,0,0,999,1
217,35,2,0,1,1,1,369,3
231,18,2,0,0,1,1,0,3
82,18,5,1,0,0,0,1028,1
273,209,2,0,0,2,5,0,1
73,712,5,1,1,2,0,1004,1
299,13,1,0,0,0,6,401,3
190,316,4,0,0,4,5,0,6
225,22,5,1,0,0,18,0,3
148,481,1,0,0,2,5,0,1
214,4,2,0,0,0,0,1004,6
56,30,3,0,0,2,8,799,1
228,412,0,0,0,2,5,0,3
106,4,6,1,0,0,1,369,4
23,215,1,0,0,1,0,0,1
43,181,2,0,0,0,6,401,1
211,88,6,1,0,1,1,369,1
190,18,3,0,0,4,5,0,5
106,4,1,0,0,1,1,369,1
6,0,4,0,0,1,6,400,2
98,28,1,0,0,5,0,0,3
216,699,6,1,0,1,1,369,6
109,202,0,0,0,3,15,356,2
115,732,6,1,0,3,8,799,3
75,10,0,0,0,2,5,0,4
237,340,0,0,0,0,19,345,1
248,10,3,0,0,2,6,0,0
94,205,5,1,0,5,0,1007,3
331,194,5,1,1,1,6,0,5
183,4,3,0,0,0,1,369,1
30,22,0,0,0,1,1,379,1
167,198,4,0,0,0,1,369,6
333,466,5,1,0,1,0,0,6
262,53,4,0,0,2,30,964,6
173,121,3,0,0,0,17,0,6
7,4,6,1,0,1,8,799,4
8,30,5,1,0,0,0,0,2
262,8,5,1,0,5,30,964,3
483,14,3,0,0,1,0,0,6
545,330,4,0,0,2,5,0,0
37,36,1,0,0,1,10,0,4
169,72,5,1,0,1,19,333,4
162,4,2,0,0,1,1,369,5
178,13,4,1,0,3,8,799,4
45,47,6,1,0,0,11,0,0
187,185,2,0,0,1,4,133,0
73,30,4,0,0,1,0,1004,0
46,4,2,0,0,1,1,369,3
17,58,3,0,0,1,4,129,6
94,22,1,0,0,1,0,1007,2
326,22,4,0,0,3,4,134,2
331,534,3,0,0,5,6,0,3
79,276,2,0,0,2,5,0,4
71,4,6,1,0,2,20,23,5
222,162,2,0,0,1,0,0,6
176,4,3,0,0,1,1,373,1
220,18,4,0,0,1,3,535,2
114,18,3,0,0,0,43,440,6
3,0,5,1,0,3,8,799,5
52,711,4,0,0,1,1,369,1
37,635,4,0,0,0,10,0,6
29,52,3,0,0,1,4,132,1
334,342,0,0,1,1,0,0,4
168,195,1,0,0,3,8,799,4
342,18,2,0,0,1,52,386,1
19,785,6,1,0,1,6,401,4
79,2,3,0,0,2,5,0,4
19,22,5,1,0,0,6,0,4
121,13,5,1,0,2,5,0,6
334,342,6,1,1,1,0,0,2
343,285,1,0,0,1,0,1000,5
91,82,6,1,1,4,48,1067,3
494,36,5,1,0,1,63,0,3
52,279,4,0,0,0,1,369,2
72,97,3,0,0,1,26,0,4
15,126,0,0,0,1,7,410,5
225,22,6,1,0,2,18,0,4
313,13,4,0,0,5,0,1003,1
12,36,6,1,0,1,9,661,4
280,226,0,0,0,0,6,401,1
286,91,4,1,0,1,1,0,4
176,18,1,0,0,0,1,373,5
128,611,5,1,0,1,6,401,1
313,76,6,1,0,1,0,1003,1
426,199,6,1,0,1,6,393,1
34,20,4,0,0,0,0,1012,2
137,13,3,0,0,3,24,321,4
430,67,6,1,0,3,4,0,5
67,22,4,0,0,2,5,0,3
95,644,0,0,0,1,0,0,4
309,242,2,0,0,3,0,1000,1
81,13,1,0,0,0,0,0,1
426,121,2,0,0,1,6,390,1
403,490,2,0,0,1,0,0,3
508,18,0,0,0,5,6,0,2
65,14,6,1,0,0,1,369,5
85,799,1,0,0,1,0,0,2
147,178,4,0,0,1,0,1002,2
73,69,6,1,0,0,0,1004,3
98,22,1,0,0,1,0,0,4
363,184,2,0,0,0,0,0,4
227,4,0,0,0,2,5,0,5
369,18,0,0,0,0,44,419,6
437,23,2,0,0,0,0,1031,2
3,233,6,1,0,1,8,799,6
95,305,0,0,0,2,0,0,2
58,573,4,0,0,1,8,799,6
216,36,6,1,0,1,1,369,6
122,22,3,0,0,2,4,128,1
242,18,2,0,0,0,11,454,4
39,2,0,0,0,1,8,799,2
35,4,3,0,0,1,1,369,4
120,22,0,0,0,1,35,641,6
404,576,0,0,0,1,6,0,4
50,363,1,0,0,1,1,369,3
368,428,3,0,0,2,17,786,4
343,30,6,1,0,0,0,1000,1
280,13,5,1,0,1,6,401,4
366,18,6,1,0,1,0,0,3
204,18,4,0,0,0,49,0,0
282,221,6,1,0,2,11,454,4
350,88,4,1,0,0,9,661,4
311,52,6,1,0,0,0,0,5
26,18,1,0,0,0,11,454,3
464,37,4,1,0,2,5,0,4
439,22,4,1,0,0,0,1003,4
317,473,5,1,0,1,0,1038,1
222,23,1,0,0,0,0,1048,1
290,297,5,1,1,0,27,570,1
484,14,1,0,0,0,0,0,0
65,94,2,0,0,1,1,369,6
40,319,6,1,0,0,0,0,2
339,42,6,1,0,0,0,1022,3
56,406,3,0,1,1,8,799,1
68,235,2,0,0,1,1,369,2
296,30,0,0,0,7,2,0,1
106,18,1,0,0,0,1,369,1
220,18,2,0,0,3,3,535,3
345,435,4,0,0,0,10,0,2
27,18,5,1,0,1,0,1005,6
325,8,5,1,0,1,1,0,3
84,88,3,0,0,1,1,369,5
318,85,5,1,0,1,18,0,4
9,139,1,0,1,5,6,401,3
31,22,2,0,0,3,8,799,0
99,13,4,1,0,1,0,999,4
210,4,4,0,0,0,2,147,1
173,344,3,0,0,0,17,0,1
238,133,6,1,0,0,17,786,2
387,530,4,1,0,1,19,0,4
490,47,0,0,0,0,10,842,2
224,414,2,0,0,0,1,369,4
14,262,4,0,0,1,3,505,1
351,17,5,1,0,1,36,787,4
355,41,6,1,0,0,18,24,6
225,64,0,0,0,0,18,0,2
333,612,2,0,0,0,0,0,5
291,155,4,0,0,1,21,0,2
311,4,4,0,0,5,0,0,6
432,252,4,0,1,4,0,0,2
220,587,3,0,0,1,3,535,4
361,179,3,0,0,0,18,0,4
63,18,1,0,0,0,1,376,6
58,136,3,0,1,2,8,799,6
174,235,3,0,0,1,8,799,2
93,173,0,0,0,1,0,0,4
238,503,6,1,0,0,17,786,4
262,621,2,0,0,1,30,970,2
8,0,5,1,0,0,0,0,5
58,412,3,0,0,2,8,799,5
434,179,4,0,0,0,60,0,6
105,10,0,0,0,3,16,713,3
545,330,2,0,0,2,5,0,1
353,550,5,1,0,0,46,360,5
221,43,4,0,0,1,16,712,3
158,258,6,1,1,0,52,0,1
492,59,1,0,0,0,0,0,6
144,816,0,0,0,1,15,355,3
199,238,6,1,0,0,28,0,6
222,22,2,0,0,0,0,0,3
230,4,2,0,0,2,5,0,1
347,13,5,1,0,0,1,0,3
360,79,3,0,0,0,18,31,4
21,23,6,1,0,2,5,0,5
119,39,5,1,0,0,1,0,1
196,114,1,0,0,1,0,1027,1
334,18,3,0,0,0,0,0,1
102,4,3,0,0,0,16,728,3
371,14,5,1,0,1,6,401,4
12,335,1,0,0,5,9,661,4
465,23,3,0,0,2,4,0,3
7,185,2,0,0,3,8,799,2
180,45,2,0,0,0,0,0,3
72,13,1,0,0,4,26,0,4
432,28,5,1,0,1,0,0,6
74,243,4,0,0,5,4,0,1
65,14,5,1,0,1,1,0,4
67,4,2,0,0,1,1,369,2
83,22,3,0,0,0,4,128,6
147,69,5,1,0,1,0,1002,1
17,229,1,0,0,1,4,135,1
230,14,2,0,0,5,1,0,3
217,4,2,0,0,0,1,369,1
306,18,3,0,0,1,0,1048,6
158,88,4,0,0,0,52,386,3
115,89,6,1,0,3,8,799,3
419,670,1,0,0,1,61,656,2
73,136,5,1,1,0,0,1004,4
217,4,6,1,0,1,1,369,4
137,186,1,0,0,1,24,321,1
459,135,6,1,0,5,6,401,6
137,99,6,1,1,2,24,321,3
104,602,1,0,0,3,3,514,2
181,4,3,0,0,1,1,0,1
234,36,4,0,0,1,25,672,1
49,302,0,0,0,1,31,151,2
98,22,1,0,0,2,0,1024,6
470,378,0,0,0,0,0,0,3
72,10,0,0,0,4,26,0,4
88,283,5,1,0,3,4,135,1
9,88,1,0,0,5,6,401,3
521,265,0,0,0,3,18,0,4
433,27,1,0,0,1,0,0,5
56,4,0,0,0,1,8,799,1
103,143,4,0,0,1,16,712,1
346,69,1,0,0,1,6,394,2
219,13,4,0,0,0,1,369,6
520,30,5,1,0,1,0,1023,1
162,22,3,0,0,1,1,369,4
318,12,5,1,1,1,18,30,4
139,58,1,0,0,1,8,799,2
426,199,2,0,0,0,6,390,1
9,691,1,0,0,4,6,401,1
275,4,1,0,0,1,1,369,4
152,90,6,1,1,1,0,1021,6
65,14,5,1,0,1,1,369,1
176,4,4,0,0,0,1,373,2
37,528,2,0,0,3,10,0,1
210,4,2,0,0,4,2,147,3
303,595,2,0,0,2,5,0,5
407,151,6,1,0,0,45,0,5
324,13,0,0,0,1,37,789,3
405,444,5,1,0,0,0,0,0
26,32,2,0,0,0,6,401,4
241,559,5,1,0,0,16,724,6
37,18,3,0,0,0,10,0,2
49,650,6,1,0,0,31,151,4
47,76,0,0,0,0,12,0,4
248,13,3,0,0,0,6,0,3
351,604,4,0,0,1,36,0,1
87,32,5,1,0,0,1,373,3
39,13,6,1,0,3,8,799,4
369,18,3,0,0,2,5,0,0
230,4,1,0,0,1,1,0,5
252,235,0,0,0,0,46,361,4
212,4,2,0,0,1,1,0,2
56,4,4,1,0,3,8,799,4
334,18,0,0,0,4,0,0,3
23,50,1,0,0,1,0,0,6
3,233,1,0,0,1,8,799,1
432,79,5,1,0,4,0,0,5
247,229,2,0,0,2,19,0,4
85,162,5,1,0,0,0,0,4
487,682,2,0,0,4,0,0,1
72,13,4,0,0,5,26,0,3
261,235,4,0,0,2,5,0,2
83,29,6,1,0,1,4,128,4
101,18,2,0,0,1,11,454,2
104,429,3,0,0,2,3,514,1
276,4,2,0,0,2,5,0,4
282,32,0,0,0,2,11,454,0
459,505,3,0,0,5,6,401,4
111,13,3,0,0,1,8,802,3
8,0,2,0,0,0,0,0,3
9,88,0,0,0,0,6,401,5
173,544,3,0,0,1,17,0,6
405,275,5,1,0,0,0,0,4
254,58,3,0,0,1,11,0,1
429,14,3,0,0,2,6,0,3
322,52,5,1,0,1,4,0,0
326,22,6,1,0,4,4,134,5
111,265,1,0,0,1,8,802,2
193,155,6,1,0,1,9,0,4
167,22,6,1,0,1,1,369,3
176,4,1,0,0,0,1,373,5
94,10,3,0,0,2,0,1007,4
507,547,5,1,0,0,0,1022,0
337,162,6,1,0,5,21,0,3
167,118,4,0,0,0,1,369,6
465,23,3,0,0,2,4,132,1
30,574,1,0,0,1,1,379,1
147,17,4,0,0,1,0,1002,1
12,92,6,1,0,1,9,0,4
366,477,5,1,0,3,0,0,4
71,287,1,0,0,1,20,23,4
309,18,3,0,0,1,0,1000,1
180,520,2,0,0,3,0,0,1
17,510,1,0,0,3,4,129,3
114,186,5,1,0,0,43,440,6
507,18,4,0,0,0,0,0,2
45,47,2,0,0,1,11,0,4
541,185,1,0,0,5,6,0,1
17,229,2,0,0,4,4,129,0
128,151,5,1,0,0,6,401,5
332,114,5,1,0,0,0,0,5
56,30,6,1,0,3,8,799,5
108,18,1,0,0,0,0,0,2
87,10,1,0,0,2,5,0,4
52,152,0,0,0,1,1,369,3
169,18,2,0,0,4,19,333,4
75,2,5,1,0,2,5,0,4
102,2,1,0,0,1,16,728,2
297,18,1,0,0,1,0,0,2
413,260,3,0,0,5,38,649,4
19,17,6,1,0,1,6,401,6
390,283,5,1,0,2,5,0,3
536,87,0,0,0,2,5,0,4
217,4,5,1,0,0,1,369,4
8,69,3,0,0,4,0,0,1
109,202,0,0,0,5,15,356,2
412,717,0,0,0,5,0,0,2
105,709,2,0,0,3,16,724,4
381,116,5,1,0,1,1,369,4
57,18,0,0,0,2,28,879,3
352,22,4,0,0,2,5,0,3
160,443,4,1,0,0,0,0,5
74,14,6,1,0,4,4,136,5
108,18,2,0,0,1,0,0,4
83,611,2,0,0,0,4,128,6
341,528,4,0,0,0,0,998,3
102,174,6,1,0,1,16,694,1
12,36,1,0,0,0,9,661,4
18,650,1,0,0,1,41,0,1
328,13,6,1,0,1,0,1051,4
71,66,4,0,0,5,20,23,1
230,4,0,0,0,1,1,0,2
401,22,5,1,0,5,43,0,6
163,13,3,0,0,0,16,0,6
160,173,0,0,0,1,0,0,4
82,128,0,0,0,0,0,1028,4
113,13,2,0,0,1,53,115,3
49,313,2,0,0,0,31,151,3
348,137,4,0,0,5,30,972,1
243,155,1,0,0,2,1,369,4
12,36,1,0,0,0,9,0,4
166,23,2,0,0,0,0,0,4
264,22,3,0,0,0,19,0,5
331,194,5,1,1,5,6,0,2
317,476,5,1,0,1,0,1038,1
335,22,4,0,0,5,12,38,6
76,34,6,1,0,1,17,786,3
112,667,2,0,0,2,5,0,1
243,14,4,1,0,0,1,369,5
10,462,2,0,0,1,0,1028,1
137,13,2,0,0,1,24,321,6
91,511,6,1,0,4,48,1067,4
179,4,3,0,0,1,1,374,1
282,13,6,1,0,1,11,454,4
87,36,3,0,0,1,52,386,4
7,570,4,0,0,1,8,799,3
348,137,0,0,0,4,30,972,4
295,91,3,0,0,1,11,454,3
2,30,4,0,0,1,11,454,6
12,36,2,0,0,5,9,661,2
205,672,1,0,0,0,4,136,4
492,22,0,0,0,2,5,0,3
345,13,6,1,0,1,10,0,2
21,386,2,0,0,0,9,661,1
3,14,2,0,0,3,8,799,1
211,22,5,1,0,0,1,369,4
453,710,4,0,0,2,5,0,2
228,17,1,0,0,2,5,0,2
326,94,0,0,0,1,4,134,6
162,4,4,0,0,0,1,369,2
75,58,4,0,0,2,5,0,2
94,205,2,0,0,0,0,1007,3
119,2,6,1,0,1,1,0,6
318,28,4,1,0,0,18,30,5
145,111,5,1,0,2,5,0,6
37,635,4,0,0,1,10,0,6
92,18,5,1,0,1,13,0,3
5,13,6,1,0,3,8,799,5
272,13,1,0,0,0,6,0,1
383,267,0,0,0,2,5,0,3
180,13,3,0,0,2,0,0,1
2,41,1,0,0,1,11,454,4
149,104,5,1,1,1,1,369,5
318,22,1,0,0,1,18,30,6
42,69,2,0,0,5,0,1051,4
24,14,2,0,0,0,0,1010,4
211,22,4,1,0,1,1,369,5
226,22,1,0,0,0,19,328,4
58,118,3,0,0,3,8,799,3
412,49,4,0,0,3,0,0,1
21,4,0,0,0,1,1,369,2
160,429,0,0,0,1,0,0,4
169,97,3,0,0,1,19,333,5
247,23,1,0,0,1,19,0,0
45,164,3,0,0,1,11,0,1
290,133,5,1,0,0,27,570,6
251,4,5,1,0,0,4,132,6
102,153,5,1,0,1,16,694,2
14,374,1,0,0,1,3,505,4
186,41,3,0,0,2,0,0,6
132,14,3,0,0,2,33,0,4
274,749,3,0,0,2,5,0,6
117,513,4,0,0,0,4,136,3
233,44,0,0,0,1,23,0,3
145,255,6,1,0,2,1,373,6
132,4,5,1,0,0,33,0,1
57,11,4,0,0,0,28,879,6
12,18,1,0,0,2,9,661,2
210,665,5,1,0,4,2,147,1
34,30,4,0,0,0,0,1012,2
146,474,3,0,0,1,39,452,4
66,567,0,0,0,1,1,378,4
160,173,3,0,0,1,0,0,3
43,69,1,0,0,1,6,401,3
280,30,5,1,0,1,6,401,0
12,13,0,0,0,1,9,0,1
243,4,5,1,0,0,1,369,3
56,719,5,1,0,1,8,799,6
114,46,6,1,0,4,43,440,6
135,67,1,0,0,5,6,0,6
210,312,6,1,0,4,2,147,6
109,239,0,0,0,5,15,356,2
17,229,4,0,0,1,4,135,3
212,10,2,0,0,1,1,0,4
222,4,6,1,0,1,0,0,3
313,18,3,0,0,3,0,998,5
436,114,2,0,0,1,0,0,6
232,17,6,1,0,1,6,0,3
174,182,3,0,0,3,8,799,2
109,189,4,0,0,3,15,356,6
115,314,6,1,0,1,8,799,3
70,10,5,1,0,0,0,1028,4
412,49,2,0,0,1,0,0,1
74,134,6,1,0,0,4,128,4
507,18,4,0,0,2,0,0,2
212,10,3,0,0,0,1,0,0
12,119,0,0,0,0,9,661,0
323,53,3,0,0,3,1,0,2
55,10,1,0,0,0,8,793,5
328,97,4,0,0,1,0,1051,3
439,13,4,1,0,0,0,1003,4
122,22,2,0,0,0,4,128,1
333,466,4,0,0,1,0,0,6
67,520,3,0,0,1,1,369,1
429,14,4,0,0,0,6,0,1
449,182,0,0,0,0,6,398,6
7,185,0,0,0,3,8,799,1
135,67,0,0,0,1,6,0,0
183,567,0,0,0,1,1,369,1
289,14,2,0,0,1,1,369,3
104,116,6,1,0,3,3,514,1
58,386,3,0,0,3,8,799,3
1,9,4,0,0,2,5,0,3
220,302,3,0,0,5,3,535,5
413,13,4,0,0,2,38,649,0
333,612,3,0,0,2,0,0,6
220,747,2,0,0,0,3,535,4
45,47,5,1,0,1,11,0,3
10,462,5,1,0,0,0,0,3
88,551,5,1,0,3,4,135,6
67,14,5,1,0,2,5,0,1
244,13,4,0,0,0,46,360,1
217,35,5,1,1,1,1,369,1
346,224,5,1,0,5,6,394,3
227,350,1,0,0,2,5,0,4
186,2,4,0,0,1,0,0,6
168,227,0,0,0,3,8,799,4
103,62,4,0,0,1,16,712,1
8,86,4,0,0,1,0,0,3
280,13,5,1,0,1,6,401,2
9,11,3,0,0,1,6,401,3
99,2,5,1,0,1,0,0,5
333,612,2,0,0,0,0,0,3
169,13,6,1,0,1,19,333,1
210,18,5,1,0,1,2,147,3
169,293,5,1,0,2,19,333,4
315,723,0,0,0,1,0,0,6
119,4,3,0,0,0,19,331,3
111,4,4,1,0,3,8,802,4
58,48,0,0,0,1,8,799,1
74,13,4,0,0,1,4,128,1
210,18,4,0,0,0,2,147,1
344,281,4,0,0,3,0,0,1
190,126,6,1,0,4,5,0,4
148,141,3,0,0,2,5,0,3
332,13,6,1,0,0,0,0,4
66,88,1,0,0,1,1,378,5
210,7,6,1,0,4,2,147,2
352,81,5,1,0,2,5,0,4
327,22,0,0,0,1,18,24,5
101,13,6,1,0,1,11,454,4
265,389,6,1,0,2,5,0,6
167,209,4,0,0,0,1,369,6
305,280,5,1,0,2,5,0,3
13,88,3,0,0,2,1,369,3
49,89,0,0,0,2,31,151,3
387,530,4,0,0,1,19,0,1
212,4,3,0,0,1,1,0,3
16,18,4,0,0,1,19,0,0
341,194,1,0,1,2,5,0,6
137,13,3,0,0,4,24,321,6
3,406,3,0,1,3,8,799,3
87,684,2,0,0,1,1,0,3
323,22,0,0,0,0,1,0,1
254,575,1,0,0,1,11,0,0
258,185,6,1,0,0,41,0,6
88,441,1,0,0,3,4,135,3
484,22,1,0,0,0,0,0,5
323,22,5,1,0,1,1,0,3
119,155,0,0,0,1,34,0,5
202,36,1,0,0,0,18,30,3
210,622,5,1,0,0,2,147,1
473,702,6,1,0,1,8,799,4
66,91,2,0,0,1,1,378,4
163,39,6,1,0,0,16,0,4
35,66,4,0,0,0,1,369,3
132,82,1,0,1,0,33,0,6
66,129,0,0,0,1,1,378,4
426,121,4,0,0,1,6,393,1
309,22,6,1,0,1,0,1003,5
233,13,3,0,0,1,23,0,1
343,524,6,1,0,1,16,0,4
104,182,5,1,0,3,3,514,3
137,13,1,0,0,3,24,321,3
176,4,4,0,0,2,1,373,3
217,4,3,0,0,1,1,369,2
9,404,0,0,0,4,6,401,3
527,820,3,0,0,1,1,369,1
450,13,6,1,0,0,21,0,1
105,13,2,0,0,3,16,713,3
324,13,3,0,0,5,37,789,4
108,9,4,1,0,5,0,0,4
211,88,6,1,0,1,1,369,6
178,409,6,1,0,1,8,799,6
331,13,2,0,0,1,6,0,3
495,582,5,1,1,2,0,1003,0
334,18,4,0,0,1,0,0,1
105,4,4,0,0,0,16,713,3
346,224,1,0,0,1,6,394,3
127,398,2,0,0,0,0,0,6
23,47,1,0,0,1,0,0,3
76,34,0,0,0,1,17,786,1
173,185,3,0,0,0,17,0,6
75,58,6,1,0,2,5,0,1
101,164,5,1,0,1,11,0,6
358,598,5,1,1,5,4,133,2
166,687,0,0,0,0,0,0,6
382,124,2,0,1,5,0,0,6
290,297,4,1,1,2,27,570,4
437,18,3,0,0,2,5,0,4
183,4,5,1,0,1,1,369,5
402,58,5,1,0,1,51,813,5
163,13,5,1,0,1,16,0,3
88,459,1,0,0,1,4,135,1
403,498,3,0,0,1,0,0,6
250,262,0,0,0,0,18,0,4
332,25,5,1,0,1,0,0,3
26,18,4,0,0,4,6,401,1
128,562,5,1,0,5,6,401,1
105,10,3,0,0,3,16,724,0
326,13,5,1,0,1,4,134,4
339,752,6,1,0,1,0,1022,6
49,265,0,0,0,0,31,151,2
12,36,0,0,0,1,9,0,0
176,13,1,0,0,1,1,373,4
115,18,1,0,0,1,8,799,3
35,14,3,0,0,1,1,369,1
218,89,4,1,0,2,5,0,4
94,10,5,1,0,2,0,1007,3
435,13,0,0,0,1,1,0,6
128,2,0,0,0,1,6,401,4
10,73,3,0,0,3,0,1028,4
230,37,0,0,0,1,1,0,6
111,314,1,0,0,3,8,802,2
15,10,5,1,0,0,7,410,6
94,10,6,1,0,5,0,1007,5
47,52,0,0,0,2,52,385,4
45,4,3,0,0,0,11,0,3
168,4,3,0,0,3,8,799,2
112,747,3,0,0,2,5,0,3
65,10,3,0,0,0,1,369,4
74,238,0,0,0,5,4,136,1
74,89,5,1,0,0,4,136,1
425,474,0,0,0,1,0,1002,4
162,62,4,1,0,2,1,369,4
449,14,5,1,0,1,6,398,4
215,445,0,0,0,0,1,369,3
31,13,1,0,0,1,8,799,4
368,94,0,0,0,1,17,786,1
289,4,3,0,0,1,1,369,2
459,25,3,0,0,0,6,401,1
72,10,4,0,0,4,26,0,1
383,568,5,1,0,2,5,0,4
183,10,2,0,0,1,1,369,5
227,447,5,1,0,2,5,0,2
43,18,6,1,0,1,6,401,3
31,30,2,0,0,3,8,799,4
3,8,3,0,0,1,8,799,3
119,37,1,0,0,0,34,0,1
215,18,3,0,0,1,1,369,3
265,283,1,0,0,2,5,0,4
330,31,4,0,0,1,0,0,1
13,77,0,0,0,1,1,369,3
459,505,2,0,0,5,6,401,5
429,14,5,1,0,2,6,0,2
84,4,0,0,0,1,1,369,4
17,653,0,0,0,1,4,129,3
20,70,6,1,0,1,8,799,4
443,13,1,0,0,1,6,0,0
73,30,4,0,0,0,0,1004,3
493,246,4,0,0,0,47,928,3
346,22,5,1,0,5,6,394,6
102,22,3,0,0,0,16,728,3
98,2,6,1,0,1,0,0,4
313,13,0,0,0,1,0,1003,1
376,22,0,0,0,5,29,327,1
70,18,2,0,0,0,0,1028,3
127,23,3,0,0,1,0,0,3
437,18,2,0,0,2,0,1031,0
166,815,6,1,0,0,0,0,6
5,133,0,0,0,3,8,799,1
58,216,3,0,0,3,8,799,6
66,326,0,0,0,2,1,378,4
253,18,5,1,0,2,5,0,1
73,69,4,0,0,0,0,1004,3
230,13,1,0,0,1,1,0,4
286,106,4,0,0,1,52,386,2
231,13,4,0,0,1,1,0,1
313,13,0,0,0,5,0,1003,4
115,107,6,1,1,1,8,799,3
235,437,4,0,0,7,0,1020,3
216,4,0,0,0,1,1,369,2
128,151,0,0,0,4,6,401,4
65,4,3,0,0,0,1,369,2
215,4,0,0,0,1,1,369,3
429,13,0,0,0,1,6,0,1
179,4,1,0,0,1,1,374,1
296,4,5,1,0,1,2,0,3
388,152,0,0,0,0,1,373,4
376,18,0,0,0,2,5,0,1
288,106,6,1,0,0,18,0,6
111,143,6,1,0,3,8,802,4
309,64,4,0,0,1,0,1003,1
137,186,1,0,0,2,24,321,0
88,241,4,0,0,0,4,135,1
183,4,1,0,0,1,1,369,2
98,69,3,0,0,0,0,0,2
183,4,5,1,0,1,1,369,3
241,22,1,0,0,1,16,713,1
311,420,5,1,0,3,0,0,1
289,14,4,0,0,1,1,369,3
105,8,4,1,0,3,16,713,4
402,10,4,0,0,1,51,813,1
162,69,2,0,0,1,1,369,5
171,185,1,0,0,3,19,0,6
262,53,4,0,0,5,30,964,0
58,670,3,0,0,3,8,799,3
227,447,2,0,0,2,5,0,0
113,4,2,0,0,1,53,115,2
17,18,3,0,0,0,4,129,4
72,22,3,0,0,6,26,0,4
309,13,6,1,0,1,0,1000,6
251,22,6,1,0,0,4,132,2
538,30,3,0,0,0,0,0,4
65,14,6,1,0,1,1,0,2
135,58,3,0,0,1,6,0,1
316,114,6,1,0,3,0,0,6
105,10,0,0,0,0,16,713,3
105,58,2,0,0,0,16,724,6
328,22,4,1,0,1,0,1051,4
487,226,2,0,0,4,0,0,2
162,335,1,0,0,1,1,369,6
108,2,4,1,0,4,0,0,4
394,18,4,0,0,1,0,1002,6
389,22,3,0,0,1,12,0,6
241,200,6,1,0,1,16,713,4
104,733,1,0,0,0,3,514,4
328,18,0,0,0,5,0,1051,0
193,155,0,0,0,1,9,0,6
115,327,6,1,0,3,8,799,3
516,68,4,1,1,0,18,30,4
428,281,1,0,0,1,39,452,1
344,281,3,0,0,1,0,0,0
212,96,1,0,0,1,1,0,3
94,22,4,1,0,1,0,1007,5
485,143,2,0,0,0,1,369,2
39,18,1,0,0,1,8,799,2
368,28,2,0,0,1,52,386,3
167,71,4,0,0,0,1,369,6
333,81,6,1,0,1,0,0,4
376,22,1,0,0,1,29,327,3
101,32,0,0,0,2,11,0,0
41,525,6,1,0,1,0,994,6
160,429,0,0,0,1,0,0,5
180,669,1,0,1,1,0,0,4
229,18,3,0,0,2,5,0,4
45,19,4,0,0,0,11,0,1
225,4,4,0,0,0,18,0,2
135,67,3,0,0,1,6,0,4
467,194,6,1,1,1,0,0,2
88,20,6,1,0,1,4,135,1
391,53,3,0,0,5,18,31,4
222,4,1,0,0,0,0,0,5
101,164,3,0,0,0,11,454,3
238,133,5,1,0,1,57,947,5
98,207,2,0,0,1,0,1013,4
162,28,2,0,0,1,1,369,3
332,23,5,1,0,0,0,0,1
151,41,2,0,0,5,4,0,3
163,13,3,0,0,0,16,0,3
326,94,2,0,0,3,4,134,3
459,18,3,0,0,5,6,401,1
179,531,6,1,0,1,1,374,4
152,53,2,0,0,1,0,1021,4
